"964-1" "964-10" "964-11" "964-12" "964-13" "964-14" "964-15" "964-2" "964-3" "964-4" "964-5" "964-6"
"258241" 0 0 0 0 0 0 0 0 0 0 0 0
"258242" 0 0 0 0 0 0 0 0 0 0 0 0
"258245" 0 0 0 0 0 0 0 0 0 0 0 0
"258246" 0 0 0 0 0 0 0 0 0 0 0 0
"258247" 41 6 18 12 6 25 19 70 25 27 33 93
"258249" 0 0 0 0 0 0 0 0 0 0 0 0
"258252" 0 0 0 0 0 0 0 0 0 0 0 0
"258255" 0 0 0 0 0 0 0 0 0 0 0 0
"258257" 0 0 0 0 0 0 0 0 0 0 0 0
"258258" 0 0 0 0 0 0 0 0 0 0 0 0
"258259" 0 0 0 0 0 0 1 0 0 0 0 0
"258261" 0 0 0 0 0 0 0 0 0 0 0 0
"258263" 0 0 0 0 0 0 0 0 0 0 0 0
"258264" 0 0 0 0 0 0 0 0 0 0 0 0
"258265" 0 0 0 0 0 0 0 0 0 0 0 0
"258267" 0 0 0 0 0 0 0 0 0 0 0 0
"258268" 0 0 0 0 0 0 0 0 0 0 0 0
"258269" 0 0 0 0 0 0 0 0 0 0 0 0
"258270" 0 0 0 0 0 0 0 0 0 0 0 0
"258271" 0 0 0 0 0 0 0 0 0 0 0 0
"258272" 0 0 0 0 0 0 0 0 0 0 0 0
"258273" 0 0 0 0 0 0 0 0 0 0 0 0
"258274" 0 0 0 0 0 0 0 0 0 0 0 0
"258275" 0 0 0 0 0 0 0 0 0 0 0 0
"258276" 0 0 0 0 0 0 0 0 0 0 0 0
"258277" 0 0 0 0 0 0 0 0 0 0 0 0
"258278" 0 0 0 0 0 0 0 0 0 0 0 0
"258279" 0 0 0 0 0 0 0 0 0 0 0 0
"258280" 0 0 0 0 0 0 0 0 0 0 0 0
"258281" 0 0 0 0 0 0 0 0 0 0 0 0
"258282" 0 0 0 0 3 0 0 0 0 0 0 0
"258283" 0 0 0 0 0 0 0 0 0 0 0 0
"258284" 0 0 0 0 0 0 0 0 0 0 1 0
"258285" 13 2 17 7 3 15 9 28 17 12 7 38
"258287" 0 0 0 0 0 0 0 0 0 0 0 0
"258288" 0 0 0 0 0 0 0 0 0 0 0 0
"258289" 0 0 0 0 0 0 0 0 0 0 0 0
"258290" 0 0 0 0 0 0 0 0 0 0 0 0
"258291" 0 0 0 0 0 0 0 0 0 0 0 0
"258292" 0 0 0 0 0 0 0 0 0 0 0 0
"258293" 0 0 0 0 0 0 0 0 0 0 0 0
"258294" 0 0 0 0 0 0 0 0 0 0 0 0
"258295" 0 0 0 0 0 0 0 0 0 0 0 0
"258296" 0 0 0 0 0 0 0 0 0 0 0 0
"258297" 0 0 0 0 0 0 0 0 0 0 0 0
"258298" 0 0 0 0 0 0 0 0 0 0 0 0
"258299" 0 0 0 0 0 0 0 0 0 0 0 0
"258300" 0 0 0 0 0 0 0 0 0 0 0 0
"258301" 0 0 0 0 0 0 0 0 0 0 0 0
"258302" 0 0 0 0 0 0 0 0 0 0 0 0
"258303" 0 0 0 0 0 0 0 0 0 0 0 0
"258304" 2 1 2 2 0 0 3 5 1 0 6 6
"258305" 0 0 0 0 0 0 0 0 0 0 0 0
"258306" 0 0 0 0 0 0 0 0 0 0 0 0
"258307" 0 0 0 0 0 0 0 0 0 0 0 0
"258308" 73 20 55 61 21 53 43 96 66 40 47 145
"258309" 0 0 0 0 0 0 0 1 2 0 0 0
"258310" 0 0 0 0 0 0 0 0 0 0 0 0
"258311" 0 0 0 0 0 0 0 0 0 0 0 0
"258313" 0 0 0 0 0 0 0 0 0 0 0 0
"258314" 0 0 0 0 0 0 0 0 0 0 0 0
"258315" 0 0 0 0 0 0 0 1 0 0 0 0
"258316" 0 0 0 0 0 0 0 0 0 0 0 0
"258317" 0 0 0 0 0 0 0 0 0 0 0 0
"258318" 0 0 0 0 0 0 0 0 0 0 0 1
"258319" 0 0 0 0 0 0 0 0 0 0 0 0
"258320" 0 0 0 0 0 0 0 0 0 0 0 0
"258321" 0 0 0 0 0 0 1 0 0 0 0 2
"258322" 0 0 0 0 0 0 0 0 0 0 0 0
"258323" 57 24 53 48 16 31 34 135 34 49 29 127
"258324" 17 6 20 22 7 12 14 61 15 28 21 82
"258325" 15 3 9 8 5 13 16 21 3 6 5 32
"258326" 0 0 0 0 0 0 0 0 0 0 0 0
"258327" 0 0 0 0 0 0 0 0 0 0 0 0
"258328" 0 0 0 0 0 0 0 0 0 0 0 0
"258329" 0 0 0 0 0 0 0 0 0 0 0 0
"258330" 0 0 0 0 0 0 0 0 0 0 0 0
"258331" 0 0 0 0 0 0 0 0 0 0 0 0
"258333" 0 0 0 0 0 0 0 0 0 0 0 0
"258334" 0 0 0 0 0 0 0 0 0 0 0 0
"258335" 419 137 419 311 160 259 280 847 317 275 252 1228
"258336" 103 36 121 75 39 82 86 210 88 88 84 285
"258338" 0 0 0 0 0 0 0 1 0 0 1 0
"258339" 0 0 0 0 0 0 0 0 0 0 0 0
"258340" 0 0 0 0 0 0 0 0 0 0 0 0
"258341" 0 0 0 0 0 0 0 0 0 0 0 0
"258342" 0 0 0 0 0 0 0 0 0 0 0 0
"258343" 0 0 0 0 0 0 0 0 0 0 0 0
"258344" 0 0 0 0 0 0 0 0 0 0 0 0
"258345" 0 0 0 0 0 0 0 0 0 0 0 0
"258346" 0 0 0 0 0 0 0 0 0 0 0 0
"258347" 0 0 0 0 0 0 0 0 0 0 0 0
"258348" 0 0 0 0 0 0 0 0 0 0 0 0
"258350" 0 0 0 0 0 0 0 0 0 0 0 0
"258351" 0 0 0 0 0 0 0 0 0 0 0 0
"258352" 0 0 0 0 1 0 0 2 0 0 1 0
"258353" 0 0 0 0 1 0 0 0 0 0 0 0
"258354" 0 0 0 0 0 0 0 0 0 0 0 0
"258355" 0 0 0 0 0 0 0 0 0 0 0 0
"258356" 1 0 0 0 3 0 0 0 1 0 0 0
"258357" 0 0 0 0 0 0 0 0 0 0 0 0
"258358" 0 0 0 0 0 0 0 0 0 0 0 0
"258359" 0 0 0 0 0 0 0 0 0 0 0 0
"258360" 0 0 0 0 0 0 0 0 0 0 0 0
"258361" 0 0 0 0 0 0 0 0 0 0 0 0
"258362" 0 0 0 0 0 0 0 0 0 0 0 0
"258363" 0 0 0 0 0 0 0 0 0 0 0 0
"258364" 4 0 3 4 3 1 9 8 6 5 1 19
"258365" 0 0 0 0 0 0 0 0 0 0 0 0
"258366" 0 0 0 0 0 0 0 0 0 0 0 0
"258368" 0 0 0 0 0 0 0 0 0 0 0 0
"258369" 0 0 0 0 0 0 0 0 0 0 0 0
"258370" 0 0 0 0 0 0 0 0 0 0 0 0
"258371" 0 0 0 0 0 0 0 0 0 0 0 0
"258372" 0 0 0 0 0 0 0 0 0 0 0 0
"258373" 0 0 0 0 0 0 0 0 0 0 0 0
"258374" 0 0 0 0 0 0 0 0 0 0 0 0
"258375" 0 0 0 0 0 0 0 0 0 0 0 0
"258377" 0 0 0 0 0 0 0 0 0 0 0 0
"258378" 0 0 0 0 0 0 0 0 0 0 0 0
"258379" 0 0 0 0 0 0 0 0 0 0 0 0
"258380" 0 0 0 0 0 0 0 0 0 0 0 0
"258381" 0 0 0 0 0 0 0 0 0 0 0 0
"258383" 0 0 0 0 0 0 0 0 0 0 0 0
"258384" 0 0 0 0 0 0 0 0 0 0 0 0
"258385" 0 0 0 0 0 0 0 0 0 0 0 0
"258386" 0 0 0 0 0 0 0 0 0 1 0 1
"258387" 0 0 0 0 0 0 0 0 0 0 0 0
"258388" 0 0 0 0 0 0 0 0 0 0 0 0
"258389" 0 0 0 0 0 0 0 0 0 0 0 0
"258390" 0 0 0 0 0 0 0 0 0 0 0 0
"258391" 0 0 0 0 0 0 0 0 0 0 0 0
"258392" 0 0 0 0 0 0 0 0 0 0 0 0
"258393" 0 0 0 0 0 0 0 0 0 0 0 0
"258394" 0 0 0 0 0 0 0 0 0 0 0 0
"258395" 0 0 0 0 0 0 0 0 0 0 0 0
"258396" 0 0 0 0 0 0 0 0 0 0 0 0
"258397" 0 0 0 0 0 0 0 0 0 0 0 0
"258398" 0 0 0 0 0 0 0 0 0 0 0 0
"258399" 0 0 0 0 0 0 0 0 0 0 0 0
"258400" 0 0 0 0 0 0 0 0 0 0 0 0
"258401" 0 0 0 0 0 0 0 0 0 0 0 0
"258402" 0 0 0 0 0 0 0 0 0 0 0 0
"258403" 0 0 0 0 0 0 0 0 0 0 0 0
"258404" 0 0 0 1 0 0 0 0 0 0 0 0
"258405" 21 0 8 5 0 11 0 41 7 10 11 53
"258406" 0 0 0 0 0 0 0 0 0 0 0 0
"258407" 1 0 0 0 0 0 0 0 0 0 0 0
"258408" 0 0 0 0 0 0 0 0 0 0 0 0
"258409" 0 0 0 0 0 0 0 0 0 0 0 0
"258410" 22 7 17 13 3 17 17 41 13 12 9 52
"258411" 0 0 0 0 0 0 0 0 0 0 0 0
"258412" 0 0 0 0 0 0 0 0 0 0 0 0
"258413" 0 0 0 0 0 0 0 0 0 0 0 0
"258414" 0 0 0 0 0 0 0 0 0 1 0 0
"258415" 0 0 0 0 0 0 0 0 0 0 0 0
"258416" 0 0 0 0 0 0 0 0 0 0 0 0
"258417" 0 0 0 0 0 0 0 0 0 0 0 0
"258418" 0 0 0 0 0 0 0 0 0 0 0 0
"258420" 1 0 0 0 0 1 3 5 4 0 2 1
"258421" 0 0 0 0 0 0 0 0 0 0 0 0
"258422" 0 0 0 0 0 0 0 0 0 0 0 0
"258423" 0 0 0 0 0 0 0 0 0 0 0 0
"258424" 0 0 0 0 0 0 0 0 0 0 0 0
"258425" 0 0 0 0 0 0 0 0 0 0 0 0
"258426" 0 0 0 0 0 0 0 0 0 0 0 0
"258427" 0 0 0 0 0 0 0 0 0 0 0 0
"258428" 0 0 0 0 0 0 0 0 0 0 0 0
"258429" 0 0 0 0 0 0 0 0 0 0 0 0
"258430" 0 0 0 0 0 0 0 0 0 0 0 0
"258431" 0 0 0 0 0 0 0 0 0 0 0 0
"258432" 0 0 0 0 0 0 0 0 0 0 0 0
"258433" 0 0 0 0 0 0 0 0 0 0 0 0
"258434" 0 0 0 0 0 0 0 0 0 0 0 0
"258435" 0 0 0 0 0 0 0 0 0 0 0 0
"258436" 0 0 0 0 0 0 0 0 0 0 0 0
"258437" 0 0 0 0 0 0 0 0 0 0 0 0
"258438" 5 2 0 2 0 2 3 3 2 4 2 7
"258439" 0 0 0 0 0 0 0 0 0 0 0 0
"258440" 0 0 0 0 0 0 0 0 0 0 0 0
"258441" 0 0 0 0 0 0 0 0 0 0 0 0
"258442" 0 0 0 0 0 0 0 0 0 0 0 0
"258443" 0 0 1 1 0 0 1 2 2 0 0 1
"258444" 0 0 0 0 0 0 0 0 0 0 0 0
"258445" 0 0 0 0 0 0 0 0 0 0 0 0
"258446" 0 0 0 0 0 0 0 0 0 0 0 0
"258447" 0 0 0 0 0 0 0 0 0 0 0 0
"258448" 0 0 0 0 0 0 0 0 0 0 0 0
"258449" 0 0 0 0 0 0 0 0 0 0 0 0
"258450" 9 0 17 6 1 8 3 14 9 6 5 11
"258451" 0 0 0 0 0 0 0 0 0 0 0 0
"258453" 0 0 0 0 0 0 0 0 0 0 0 0
"258454" 58 16 80 45 13 35 23 118 38 47 60 143
"258455" 0 0 0 0 0 0 0 0 0 0 0 0
"258456" 0 0 0 0 0 0 0 0 0 0 0 0
"258457" 0 0 0 0 0 0 0 0 0 0 0 0
"258458" 0 0 0 0 1 0 0 0 0 0 0 0
"258459" 0 0 0 0 0 0 0 0 0 0 0 0
"258460" 0 0 0 0 0 0 0 0 0 0 0 0
"258461" 0 0 0 0 0 0 0 0 0 0 0 0
"258462" 0 0 0 0 0 0 0 0 0 0 0 0
"258463" 0 0 0 0 0 0 0 2 0 0 0 0
"258464" 0 0 0 0 0 0 0 0 0 0 0 0
"258465" 0 0 0 0 0 0 0 0 0 0 0 0
"258466" 0 0 0 0 0 0 0 0 0 0 0 0
"258468" 0 0 0 0 0 0 0 0 0 0 0 0
"258469" 0 0 0 0 0 0 0 0 0 0 0 0
"258470" 0 0 0 0 0 0 0 0 0 0 0 0
"258471" 0 0 0 0 0 0 0 0 0 0 0 0
"258472" 0 0 0 0 0 0 0 0 0 0 0 0
"258474" 0 0 0 0 0 0 0 0 0 0 0 0
"258477" 0 0 0 0 0 0 0 0 0 0 0 0
"258478" 23 5 23 12 7 17 10 29 17 12 19 64
"258479" 0 0 0 0 0 0 0 0 0 0 0 0
"258480" 0 0 0 0 0 0 0 0 0 0 0 0
"258481" 0 0 0 0 0 0 0 0 0 0 0 0
"258482" 0 0 0 0 0 0 0 0 0 0 0 0
"258483" 0 0 0 0 0 0 0 0 0 0 0 0
"258485" 0 0 0 0 0 0 0 0 0 0 0 0
"258486" 3 1 2 0 1 2 1 4 1 1 1 3
"258487" 0 0 0 0 0 0 0 0 0 0 0 0
"258488" 0 0 0 0 0 0 0 0 0 0 0 0
"258489" 0 0 0 0 0 0 0 0 0 0 0 0
"258490" 0 0 0 0 0 0 0 0 0 0 0 1
"258491" 0 0 0 0 0 0 0 0 0 0 0 0
"258492" 0 0 0 0 0 0 0 0 0 0 0 0
"258493" 0 0 0 0 0 0 0 0 0 0 0 0
"258494" 0 0 0 0 0 0 0 0 0 0 0 0
"258495" 0 0 0 0 0 0 0 0 0 0 0 0
"258497" 0 0 0 0 0 0 0 0 0 0 0 0
"258498" 0 0 0 0 0 0 0 0 0 0 0 0
"258499" 0 0 0 0 0 0 0 0 0 0 0 0
"258500" 0 0 0 0 0 0 0 0 0 0 0 0
"258501" 0 0 0 0 0 0 0 0 0 0 0 0
"258502" 0 0 0 0 0 0 0 0 0 0 0 0
"258503" 2 2 1 2 3 1 0 5 5 2 1 2
"258504" 0 0 0 0 0 0 0 0 0 0 0 0
"258505" 0 0 0 0 0 0 0 0 0 0 0 0
"258506" 0 0 0 0 0 0 0 0 0 0 0 0
"258507" 2 0 0 0 0 0 0 0 0 0 0 3
"258508" 0 0 1 11 0 0 0 9 2 0 0 30
"258509" 0 0 0 0 0 0 0 0 0 0 0 0
"258511" 0 0 0 0 0 0 0 0 0 0 0 0
"258512" 0 0 0 0 0 0 0 0 0 0 0 0
"258513" 39 11 50 29 15 26 23 73 29 25 16 124
"258515" 0 0 0 0 0 0 0 0 0 0 0 0
"258516" 0 0 0 0 0 0 0 0 0 0 0 0
"258517" 0 0 0 0 0 0 0 0 0 0 0 0
"258518" 0 0 0 0 0 0 0 0 0 0 0 0
"258519" 0 0 0 0 0 0 0 0 0 0 0 0
"258520" 0 0 0 0 0 0 0 0 0 0 0 0
"258521" 0 0 0 0 0 0 0 0 0 0 0 0
"258522" 0 0 0 0 0 0 0 0 0 0 0 0
"258523" 0 0 0 0 0 0 0 0 0 0 0 0
"258524" 0 0 0 0 0 0 0 0 0 0 0 0
"258525" 0 0 0 0 0 0 0 0 0 0 0 0
"258526" 0 0 0 0 0 0 0 0 0 0 0 0
"258527" 0 0 0 0 0 0 0 0 0 0 0 0
"258528" 0 0 0 0 0 0 0 0 0 0 0 0
"258529" 0 0 0 0 0 0 0 0 0 0 0 0
"258530" 0 0 0 0 0 0 0 0 0 0 0 0
"258531" 0 0 0 0 0 0 0 0 0 0 0 0
"258532" 0 0 0 0 0 0 0 0 0 0 0 0
"258533" 0 0 0 1 0 0 0 0 0 0 0 0
"258534" 0 0 1 0 0 0 0 0 0 0 0 0
"258536" 0 0 0 0 0 0 0 0 0 0 0 0
"258537" 0 0 0 0 0 0 0 0 0 0 0 0
"258538" 0 0 0 0 0 0 0 0 0 0 0 0
"258540" 0 0 0 0 0 0 0 0 0 0 0 0
"258541" 0 0 0 0 0 0 0 0 0 0 0 0
"258542" 0 0 0 0 0 0 0 0 0 0 0 0
"258543" 24 12 0 32 0 3 8 24 12 10 6 42
"258544" 0 0 0 0 0 0 0 0 0 0 0 0
"258545" 0 1 0 0 0 1 2 0 3 0 3 2
"258546" 0 0 0 0 0 0 8 0 0 0 0 0
"258547" 0 0 0 0 0 0 0 0 0 0 0 0
"258548" 141 23 57 142 119 78 147 278 90 103 131 233
"258549" 0 0 0 0 0 0 0 0 0 0 0 0
"258550" 0 0 0 0 0 0 0 0 0 0 0 0
"258551" 0 0 0 0 0 0 0 0 0 0 0 0
"258552" 0 0 0 0 0 0 0 0 0 0 0 0
"258553" 0 0 0 0 0 0 0 0 0 0 0 2
"258554" 22 2 12 13 9 16 13 46 8 30 3 79
"258555" 0 0 0 0 0 0 0 0 0 0 0 0
"258557" 0 0 0 0 0 0 0 0 0 0 0 0
"258558" 0 0 0 0 0 0 0 0 0 0 0 0
"258559" 0 0 0 0 0 0 0 0 0 0 0 0
"258560" 0 0 0 0 0 0 0 0 0 0 0 0
"258561" 0 0 0 0 0 0 0 0 0 0 0 0
"258562" 0 0 0 0 0 0 0 0 0 0 0 0
"258563" 0 0 0 0 0 0 0 0 0 0 0 0
"258564" 0 0 0 0 0 0 0 0 0 0 0 0
"258565" 0 0 0 0 0 0 0 0 0 0 0 0
"258566" 0 0 0 0 0 0 0 0 0 0 0 0
"258568" 0 0 0 0 0 0 0 0 0 0 0 0
"258569" 0 0 0 0 0 0 0 0 0 0 0 0
"258570" 0 0 0 0 0 0 0 0 0 0 0 0
"258571" 18979 7690 14387 28864 8833 15263 14390 36710 18653 14630 13336 69999
"258572" 0 0 0 0 0 0 0 0 0 0 0 0
"258573" 0 0 0 0 0 0 0 0 0 0 0 0
"258575" 0 0 0 0 0 0 0 0 0 0 0 0
"258577" 0 0 0 0 0 0 0 0 0 0 0 0
"258579" 0 0 0 0 0 0 0 0 0 0 0 0
"258580" 0 0 0 0 0 0 0 0 0 0 0 0
"258581" 0 0 0 0 0 0 0 1 0 0 0 0
"258582" 0 0 0 0 0 0 0 0 0 0 0 0
"258583" 0 0 0 0 0 0 0 0 0 0 0 0
"258584" 0 0 0 0 0 0 0 0 0 0 0 0
"258585" 0 0 0 0 0 0 0 0 0 0 0 0
"258586" 0 0 0 0 0 0 0 0 0 0 0 0
"258587" 0 0 0 0 0 0 0 0 0 0 0 0
"258589" 0 0 0 0 0 0 0 0 0 0 0 0
"258590" 0 0 4 0 0 0 0 1 0 0 0 0
"258591" 92 31 73 59 84 57 76 186 65 54 72 249
"258592" 0 0 0 0 0 0 0 0 0 0 0 0
"258593" 0 0 0 0 0 0 0 1 0 1 0 0
"258594" 0 0 0 0 0 0 0 0 0 0 0 0
"258595" 0 0 0 0 0 0 0 0 0 0 0 0
"258597" 0 0 0 0 0 0 0 0 0 0 0 0
"258598" 0 0 0 0 0 0 0 0 0 0 0 0
"258600" 0 0 0 0 0 0 0 0 0 0 0 0
"258601" 0 0 0 0 0 0 0 0 0 0 0 0
"258602" 0 0 0 0 0 0 0 0 0 0 0 0
"258603" 0 0 0 0 0 0 0 0 0 0 0 0
"258604" 0 0 0 0 0 0 0 0 0 0 0 0
"258605" 0 0 0 0 0 0 0 0 0 0 0 0
"258606" 0 0 0 0 0 0 0 0 0 0 0 0
"258607" 0 0 0 0 0 0 0 0 0 0 0 0
"258608" 0 0 0 0 0 0 0 0 0 0 0 0
"258609" 0 0 0 0 0 0 0 0 0 0 0 0
"258610" 0 0 0 0 0 0 0 0 0 0 0 0
"258611" 0 0 0 0 0 0 0 0 0 0 0 0
"258612" 0 0 0 0 0 0 0 0 0 0 0 0
"258613" 0 0 0 0 0 0 0 0 0 0 0 0
"258614" 0 0 0 0 0 0 0 0 0 0 0 0
"258615" 0 0 0 0 0 0 0 0 0 0 0 0
"258616" 0 0 0 0 0 0 0 0 0 0 0 0
"258617" 0 0 0 0 0 0 0 0 0 0 0 0
"258618" 0 0 0 0 0 0 0 0 0 0 0 0
"258620" 0 0 0 0 0 0 0 0 0 0 0 0
"258621" 0 0 0 0 0 0 0 0 0 0 0 0
"258622" 0 0 0 0 0 0 0 0 0 0 0 0
"258623" 0 0 0 0 0 0 0 0 0 0 0 0
"258624" 0 0 0 0 0 0 0 0 0 0 0 0
"258625" 0 0 0 0 0 0 0 0 0 0 0 0
"258626" 0 0 0 0 0 0 0 0 0 0 0 0
"258627" 0 0 0 0 0 0 0 0 0 0 0 0
"258628" 0 0 0 0 0 0 0 0 0 0 0 0
"258629" 0 0 0 0 0 0 0 0 0 0 0 0
"258630" 0 0 0 0 0 0 0 0 0 0 0 0
"258631" 0 0 0 0 0 0 0 0 0 0 0 0
"258632" 0 0 0 0 0 0 0 0 0 0 0 0
"258633" 0 0 0 0 0 0 0 0 0 0 0 0
"258634" 0 0 0 0 0 0 0 0 0 0 0 0
"258635" 0 0 0 0 0 0 0 0 0 0 2 0
"258636" 0 0 0 0 0 0 0 0 0 0 0 0
"258638" 0 0 0 0 0 0 0 0 0 0 0 0
"258639" 0 0 0 0 0 0 0 0 0 0 0 0
"258640" 0 0 0 0 0 0 0 0 0 0 0 0
"258641" 0 0 0 0 0 0 0 0 0 0 0 0
"258643" 0 0 0 0 0 0 0 0 0 0 0 0
"258644" 0 0 0 0 0 0 0 0 0 0 0 0
"258645" 0 0 0 0 0 0 0 0 0 0 0 0
"258647" 0 0 0 0 0 0 0 0 0 0 0 0
"258648" 0 0 0 0 0 0 0 0 0 0 0 0
"258649" 0 0 0 0 0 0 0 0 0 0 0 0
"258650" 0 0 0 0 0 0 0 0 0 0 0 0
"258652" 0 0 0 0 0 0 0 0 0 0 0 0
"258653" 0 0 0 0 0 0 0 0 0 0 0 0
"258654" 0 0 0 0 0 0 0 0 0 0 0 0
"258655" 0 0 0 0 0 0 0 0 0 0 0 0
"258656" 0 0 0 0 0 0 0 0 0 0 0 0
"258657" 0 0 0 0 0 0 0 0 0 0 0 0
"258658" 0 0 0 0 0 0 0 0 0 0 0 0
"258659" 0 0 0 0 0 0 0 0 0 0 0 0
"258660" 0 0 0 0 0 0 0 1 0 0 0 0
"258661" 0 0 0 0 0 0 0 0 0 0 0 0
"258662" 0 0 0 0 0 0 0 0 0 0 0 0
"258663" 0 0 0 0 0 0 0 0 0 0 0 0
"258665" 0 0 1 0 0 0 0 0 0 0 0 0
"258666" 0 0 0 0 0 0 0 0 0 0 0 0
"258667" 0 0 0 0 0 0 0 0 0 0 0 0
"258668" 0 0 0 0 0 0 0 0 0 0 0 0
"258669" 0 0 0 0 0 0 0 0 0 0 0 0
"258670" 0 0 0 0 0 0 0 0 0 0 0 0
"258671" 0 0 0 0 0 0 0 1 0 0 0 0
"258672" 0 0 0 0 0 0 0 0 0 0 0 0
"258673" 0 0 0 0 0 0 0 2 0 0 0 0
"258674" 0 0 0 0 0 0 0 0 0 0 0 0
"258675" 0 0 0 0 0 0 0 0 0 0 0 0
"258676" 0 0 0 0 0 0 0 0 0 0 1 0
"258677" 0 0 0 0 0 0 0 0 0 0 0 0
"258678" 0 0 0 0 0 0 0 0 0 0 0 0
"258679" 0 0 0 0 0 0 0 0 0 0 0 0
"258680" 15 4 15 6 6 6 6 40 10 7 14 32
"258681" 0 0 0 0 0 0 0 0 0 0 0 0
"258682" 0 0 0 0 0 0 0 0 0 0 0 0
"258683" 0 0 0 0 0 0 0 0 0 0 0 0
"258684" 0 0 0 0 0 0 0 0 0 0 0 0
"258685" 0 0 0 0 0 0 0 0 0 0 0 0
"258686" 0 0 0 0 0 0 0 0 0 0 0 0
"258687" 0 0 0 0 0 0 0 0 0 0 0 0
"258688" 0 0 0 0 0 0 0 0 0 0 0 0
"258689" 1 0 0 0 0 0 0 0 0 0 0 0
"258690" 0 0 0 0 0 0 0 0 0 0 0 0
"258691" 7 0 3 5 2 8 7 9 1 11 7 23
"258692" 0 0 0 0 0 0 0 0 0 0 0 0
"258693" 19 1 18 9 8 6 5 45 12 6 12 34
"258694" 0 0 0 0 0 0 0 0 0 0 0 2
"258695" 0 0 0 0 0 0 0 0 0 0 0 0
"258696" 0 0 0 0 0 0 0 0 0 0 0 0
"258697" 0 2 3 0 2 1 0 1 1 7 0 17
"258698" 0 0 0 0 0 0 0 0 0 0 0 0
"258699" 0 0 0 0 0 0 0 0 0 0 0 0
"258700" 0 0 0 0 0 0 0 0 0 0 0 0
"258701" 0 0 0 0 0 0 0 0 0 0 0 0
"258702" 0 0 0 0 0 0 0 0 0 0 0 0
"258703" 0 0 0 0 0 0 0 0 0 0 0 0
"258704" 0 0 0 0 0 0 0 0 0 0 0 0
"258705" 0 0 0 0 0 0 0 0 0 0 0 0
"258706" 0 0 0 0 0 0 0 0 0 0 0 0
"258708" 0 0 0 0 0 0 0 0 0 0 0 0
"258709" 0 0 0 0 0 0 0 0 0 0 0 0
"258710" 0 0 0 0 0 0 0 0 0 0 0 0
"258711" 0 0 0 0 0 0 0 0 0 0 0 0
"258712" 0 0 0 0 0 0 0 0 0 0 0 0
"258713" 0 0 0 0 0 0 0 0 0 0 0 0
"258715" 0 0 0 0 0 0 1 0 0 0 0 0
"258716" 0 0 0 0 0 0 0 0 0 0 0 0
"258717" 0 0 0 0 0 0 0 0 0 0 0 0
"258718" 0 0 0 0 0 0 0 0 0 0 0 0
"258719" 0 0 0 0 0 0 0 0 0 0 0 0
"258720" 0 0 0 0 0 0 0 0 0 0 0 0
"258721" 0 0 0 0 0 0 0 0 0 0 0 0
"258722" 0 0 0 0 0 0 0 0 0 0 0 0
"258723" 0 0 0 0 0 0 0 0 0 0 0 0
"258724" 0 0 0 0 0 0 0 0 0 0 0 0
"258725" 0 0 0 0 0 0 0 0 0 0 0 0
"258726" 0 0 0 0 0 0 0 0 0 0 0 0
"258727" 0 0 0 0 0 0 0 0 0 0 0 0
"258728" 0 0 0 0 0 0 0 0 0 0 0 0
"258729" 3 2 3 2 0 7 4 11 3 1 5 12
"258730" 0 0 0 0 0 0 0 0 0 0 0 0
"258731" 0 0 0 0 0 0 0 0 0 0 0 0
"258732" 0 0 0 0 0 0 0 0 0 0 0 0
"258733" 0 0 0 0 0 0 0 0 0 0 0 0
"258734" 0 0 0 0 0 0 0 0 0 0 0 0
"258736" 0 0 0 0 0 0 0 0 0 0 0 0
"258737" 0 0 0 0 0 0 0 0 0 0 0 0
"258738" 0 0 0 0 0 0 0 0 0 0 0 0
"258739" 0 0 0 0 0 0 0 0 0 0 0 0
"258740" 0 0 0 0 0 0 0 0 0 0 0 0
"258741" 0 0 0 0 0 0 0 0 0 0 0 0
"258742" 0 0 0 0 0 0 0 0 0 0 0 0
"258743" 0 0 0 0 0 0 0 0 0 0 0 0
"258744" 0 0 0 0 0 0 0 0 0 0 0 0
"258745" 0 0 0 0 0 0 0 0 0 0 0 0
"258746" 0 0 0 0 0 0 0 0 0 0 0 0
"258747" 0 0 0 0 0 0 0 0 0 0 0 0
"258748" 0 0 0 0 0 0 0 0 0 0 0 0
"258749" 0 0 0 0 0 0 0 0 0 0 0 0
"258750" 0 0 0 0 0 0 0 0 0 0 0 0
"258751" 0 0 0 0 0 0 0 0 0 0 0 0
"258752" 0 0 0 0 0 0 0 0 0 0 0 0
"258753" 0 0 0 0 0 0 0 0 0 0 0 0
"258754" 0 0 0 0 0 0 0 0 0 0 0 0
"258755" 0 0 0 0 0 0 0 0 0 0 0 0
"258756" 0 0 0 0 0 0 0 0 0 0 0 0
"258757" 0 0 0 0 0 0 0 0 0 0 0 0
"258758" 0 0 0 0 0 0 0 0 0 0 0 0
"258759" 0 0 0 0 0 0 0 0 0 0 0 0
"258762" 0 0 0 0 0 0 0 0 0 0 0 0
"258763" 0 0 0 0 0 0 0 0 0 0 0 0
"258764" 0 0 0 0 0 0 0 0 0 0 0 0
"258765" 2 1 5 2 0 0 1 4 1 1 2 10
"258766" 0 0 0 0 0 0 0 0 0 0 0 0
"258767" 0 0 0 0 0 0 0 0 0 0 0 0
"258768" 0 0 0 0 0 0 0 0 0 0 0 0
"258769" 0 0 0 0 0 0 0 0 0 0 0 0
"258770" 0 0 0 0 0 0 0 0 0 0 0 0
